Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Alex,2021-07-16 20:12:07,00:17:23,,Teen Titans Go!: Season 4: Master Detective / Easter Creeps (Episode 9),,Sony CE Sony CE 2014 Core DTV Smart TV,00:17:41,Not latest view,NZ (New Zealand)
Alex,2021-07-16 19:51:15,00:20:45,,Teen Titans Go!: Season 4: Titan Saving Time / The Gold Standard (Episode 8),,Sony CE Sony CE 2014 Core DTV Smart TV,00:21:03,00:21:03,NZ (New Zealand)
Alex,2021-07-16 19:38:43,00:12:18,,Teen Titans Go!: Season 4: BBRAE: Part 1 / BBRAE: Part 2 (Episode 7),,Sony CE Sony CE 2014 Core DTV Smart TV,00:21:00,00:21:00,NZ (New Zealand)
Alex,2021-07-16 08:16:40,00:10:56,,The Adventures of Sharkboy and Lavagirl,,HiSilicon HiMediaDishSV10 Set Top Box,00:10:56,Not latest view,NZ (New Zealand)
Alex,2021-07-16 07:09:04,01:07:03,,Are We There Yet?,,HiSilicon HiMediaDishSV10 Set Top Box,01:30:02,01:30:02,NZ (New Zealand)
Alex,2021-07-16 06:14:57,00:23:02,,Are We There Yet?,,HiSilicon HiMediaDishSV10 Set Top Box,00:23:02,Not latest view,NZ (New Zealand)
Alex,2021-07-16 05:31:20,00:09:52,,The Legend of Zorro,,HiSilicon HiMediaDishSV10 Set Top Box,02:04:01,02:04:01,NZ (New Zealand)
Alex,2021-07-15 20:22:39,00:07:05,,Teen Titans Go!: Season 4: BBRAE: Part 1 / BBRAE: Part 2 (Episode 7),,Sony CE Sony CE 2014 Core DTV Smart TV,00:07:23,Not latest view,NZ (New Zealand)
Alex,2021-07-15 20:03:25,00:18:59,,Teen Titans Go!: Season 4: Movie Night / Permanent Record (Episode 6),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:38,00:20:38,NZ (New Zealand)
Alex,2021-07-15 19:47:23,00:15:45,,Teen Titans Go!: Season 4: The Streak: Part 1 / The Streak: Part 2 (Episode 5),,Sony CE Sony CE 2014 Core DTV Smart TV,00:21:03,00:21:03,NZ (New Zealand)
Alex,2021-07-15 07:32:48,00:49:21,,The Legend of Zorro,,HiSilicon HiMediaDishSV10 Set Top Box,01:54:09,Not latest view,NZ (New Zealand)
Alex,2021-07-15 07:27:10,00:04:46,,The Legend of Zorro,,HiSilicon HiMediaDishSV10 Set Top Box,01:04:52,Not latest view,NZ (New Zealand)
Alex,2021-07-15 06:36:15,00:07:13,,Sweet Tooth: Season 1: Out of the Deep Woods (Episode 1),,HiSilicon HiMediaDishSV10 Set Top Box,00:18:51,00:18:51,NZ (New Zealand)
Alex,2021-07-15 05:57:41,00:11:38,,Sweet Tooth: Season 1: Out of the Deep Woods (Episode 1),,HiSilicon HiMediaDishSV10 Set Top Box,00:11:38,Not latest view,NZ (New Zealand)
Alex,2021-07-10 20:24:44,00:05:01,,Teen Titans Go!: Season 4: The Streak: Part 1 / The Streak: Part 2 (Episode 5),,Sony CE Sony CE 2014 Core DTV Smart TV,00:05:19,Not latest view,NZ (New Zealand)
Alex,2021-07-10 20:11:13,00:13:22,,Teen Titans Go!: Season 4: Teen Titans Save Christmas / The Inner Beauty of a Cactus (Episode 4),,Sony CE Sony CE 2014 Core DTV Smart TV,00:21:12,00:21:12,NZ (New Zealand)
Alex,2021-07-10 20:02:32,00:07:33,,Teen Titans Go!: Season 4: Teen Titans Save Christmas / The Inner Beauty of a Cactus (Episode 4),,Sony CE Sony CE 2014 Core DTV Smart TV,00:07:51,Not latest view,NZ (New Zealand)
Alex,2021-07-10 19:48:04,00:14:05,,Teen Titans Go!: Season 4: TV Knight  / BBSFBDay (Episode 3),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:23,00:20:23,NZ (New Zealand)
Alex,2021-07-10 19:34:39,00:13:16,,Teen Titans Go!: Season 4: Booby Trap House / Fish Water (Episode 2),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:44,00:20:44,NZ (New Zealand)
Alex,2021-07-09 19:50:08,00:07:14,,Teen Titans Go!: Season 4: Booby Trap House / Fish Water (Episode 2),,Sony CE Sony CE 2014 Core DTV Smart TV,00:07:29,Not latest view,NZ (New Zealand)
Alex,2021-07-09 19:36:10,00:13:50,,Teen Titans Go!: Season 4: Shrimps and Prime Rib / Halloween v Christmas (Episode 1),,Sony CE Sony CE 2014 Core DTV Smart TV,00:21:11,00:21:11,NZ (New Zealand)
Alex,2021-07-09 19:22:03,00:07:04,,Teen Titans Go!: Season 4: Shrimps and Prime Rib / Halloween v Christmas (Episode 1),,Sony CE Sony CE 2014 Core DTV Smart TV,00:07:22,Not latest view,NZ (New Zealand)
Alex,2021-07-09 19:13:08,00:08:35,,Teen Titans Go!: Season 5: The Fight / Genie President (Episode 4),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:42,00:20:42,NZ (New Zealand)
Alex,2021-07-09 07:48:30,00:33:09,,The Legend of Zorro,,HiSilicon HiMediaDishSV10 Set Top Box,01:00:10,Not latest view,NZ (New Zealand)
Alex,2021-07-03 20:23:58,00:05:38,,Teen Titans Go!: Season 5: The Fight / Genie President (Episode 4),,Sony CE Sony CE 2014 Core DTV Smart TV,00:12:29,Not latest view,NZ (New Zealand)
Alex,2021-07-03 20:03:41,00:20:12,,Teen Titans Go!: Season 5: The Great Disaster / The Viewers Decide (Episode 26),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:36,00:20:36,NZ (New Zealand)
Alex,2021-07-03 19:43:45,00:19:49,,Teen Titans Go!: Season 5: Girls Night In: Pt. 1 / Girls Night In: Pt. 2 (Episode 25),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:13,00:20:13,NZ (New Zealand)
Alex,2021-07-03 19:23:21,00:20:17,,Teen Titans Go!: Season 5: Strength of a Grown Man / Had to Be There (Episode 24),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:34,00:20:34,NZ (New Zealand)
Alex,2021-07-03 03:32:45,01:41:03,,Little Giants,,HiSilicon HiMediaDishSV10 Set Top Box,01:41:30,01:41:30,NZ (New Zealand)
Alex,2021-07-03 03:32:08,00:00:28,,Little Giants,,HiSilicon HiMediaDishSV10 Set Top Box,00:00:28,Not latest view,NZ (New Zealand)
Alex,2021-07-02 20:09:39,00:19:17,,Teen Titans Go!: Season 5: Communicate Openly / Royal Jelly (Episode 23),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:42,00:20:42,NZ (New Zealand)
Alex,2021-07-02 20:05:32,00:00:15,,Teen Titans Go!: Season 5: Communicate Openly / Royal Jelly (Episode 23),,Sony CE Sony CE 2014 Core DTV Smart TV,00:01:25,Not latest view,NZ (New Zealand)
Alex,2021-07-02 19:32:14,00:30:03,,Kung Fu Panda 3,,Sony CE Sony CE 2014 Core DTV Smart TV,01:23:28,01:23:28,NZ (New Zealand)
Alex,2021-07-02 08:03:35,00:25:59,,Indiana Jones and the Kingdom of the Crystal Skull,,HiSilicon HiMediaDishSV10 Set Top Box,01:56:41,01:56:41,NZ (New Zealand)
Alex,2021-07-02 05:32:20,00:53:27,,Kung Fu Panda 3,,HiSilicon HiMediaDishSV10 Set Top Box,00:53:27,Not latest view,NZ (New Zealand)
Alex,2021-06-26 20:28:35,00:00:48,,Teen Titans Go!: Season 5: Communicate Openly / Royal Jelly (Episode 23),,Sony CE Sony CE 2014 Core DTV Smart TV,00:01:12,Not latest view,NZ (New Zealand)
Alex,2021-06-26 20:08:56,00:19:30,,Teen Titans Go!: Season 5: Campfire! / What We Learned At Camp (Episode 22),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:30,00:20:30,NZ (New Zealand)
Alex,2021-06-26 20:07:23,00:01:26,,Teen Titans Go!: Season 5: The Bergerac / Snot and Tears (Episode 21),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:33,00:20:33,NZ (New Zealand)
Alex,2021-06-26 19:42:50,00:19:02,,Teen Titans Go!: Season 5: The Bergerac / Snot and Tears (Episode 21),,Sony CE Sony CE 2014 Core DTV Smart TV,00:19:08,Not latest view,NZ (New Zealand)
Alex,2021-06-26 19:41:22,00:01:18,,"Teen Titans Go!: Season 5: What's Opera, Titans? / Forest Pirates (Episode 20)",,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:25,00:20:25,NZ (New Zealand)
Alex,2021-06-26 06:57:07,01:30:47,,Indiana Jones and the Kingdom of the Crystal Skull,,HiSilicon HiMediaDishSV10 Set Top Box,01:30:47,Not latest view,NZ (New Zealand)
Alex,2021-06-25 20:21:46,00:07:51,,"Teen Titans Go!: Season 5: What's Opera, Titans? / Forest Pirates (Episode 20)",,Sony CE Sony CE 2014 Core DTV Smart TV,00:19:09,Not latest view,NZ (New Zealand)
Alex,2021-06-25 20:06:40,00:10:55,,"Teen Titans Go!: Season 5: What's Opera, Titans? / Forest Pirates (Episode 20)",,Sony CE Sony CE 2014 Core DTV Smart TV,00:11:19,Not latest view,NZ (New Zealand)
Alex,2021-06-25 19:45:59,00:20:35,,Teen Titans Go!: Season 5: Teen Titans Vroom: Pt. 1 / Teen Titans Vroom: Pt. 2 (Episode 19),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:39,00:20:39,NZ (New Zealand)
Alex,2021-06-25 19:41:37,00:04:12,,Teen Titans Go!: Season 5: TV Knight 4 / Teen Titans Roar (Episode 18),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:09,00:20:09,NZ (New Zealand)
Alex,2021-06-19 20:07:59,00:15:33,,Teen Titans Go!: Season 5: TV Knight 4 / Teen Titans Roar (Episode 18),,Sony CE Sony CE 2014 Core DTV Smart TV,00:15:57,Not latest view,NZ (New Zealand)
Alex,2021-06-19 19:54:21,00:13:30,,Teen Titans Go!: Season 5: Don't Be An Icarus / Booty Eggs (Episode 17),,Sony CE Sony CE 2014 Core DTV Smart TV,00:21:47,00:21:47,NZ (New Zealand)
Alex,2021-06-19 19:46:30,00:07:43,,Teen Titans Go!: Season 5: Don't Be An Icarus / Booty Eggs (Episode 17),,Sony CE Sony CE 2014 Core DTV Smart TV,00:08:19,Not latest view,NZ (New Zealand)
Alex,2021-06-19 08:00:59,00:27:07,,The Legend of Zorro,,HiSilicon HiMediaDishSV10 Set Top Box,00:27:05,Not latest view,NZ (New Zealand)
Alex,2021-06-19 07:59:33,00:00:04,,The Mask of Zorro,,HiSilicon HiMediaDishSV10 Set Top Box,00:00:04,00:00:04,NZ (New Zealand)
Alex,2021-06-18 20:34:07,00:00:13,,Teen Titans Go!: Season 5: Don't Be An Icarus / Booty Eggs (Episode 17),,Sony CE Sony CE 2014 Core DTV Smart TV,00:00:37,Not latest view,NZ (New Zealand)
Alex,2021-06-18 20:12:45,00:21:17,,Teen Titans Go!: Season 5: Collect Them All / Cartoon Feud (Episode 16),,Sony CE Sony CE 2014 Core DTV Smart TV,00:21:41,00:21:41,NZ (New Zealand)
Alex,2021-06-18 19:52:58,00:19:41,,"Teen Titans Go!: Season 5: Lil' Dimples / Stockton, CA! (Episode 15)",,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:05,00:20:05,NZ (New Zealand)
Alex,2021-06-18 19:51:42,00:01:07,,Teen Titans Go!: Season 5: Curse of the Booty Scooty / Them Soviet Boys (Episode 14),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:08,00:20:08,NZ (New Zealand)
Alex,2021-06-18 05:17:50,01:00:20,,Wonder,,HiSilicon HiMediaDishSV10 Set Top Box,01:45:05,01:45:05,NZ (New Zealand)
Alex,2021-06-12 20:06:24,00:17:56,,Teen Titans Go!: Season 5: Curse of the Booty Scooty / Them Soviet Boys (Episode 14),,Sony CE Sony CE 2014 Core DTV Smart TV,00:19:02,Not latest view,NZ (New Zealand)
Alex,2021-06-12 19:47:23,00:18:33,,Teen Titans Go!: Season 5: Metric System vs. Freedom / The Chaff (Episode 13),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:19,00:20:19,NZ (New Zealand)
Alex,2021-06-12 07:49:21,00:35:07,,Ace Ventura: When Nature Calls,,HiSilicon HiMediaDishSV10 Set Top Box,01:18:14,01:18:14,NZ (New Zealand)
Alex,2021-06-11 20:16:50,00:00:59,,Teen Titans Go!: Season 5: Metric System vs. Freedom / The Chaff (Episode 13),,Sony CE Sony CE 2014 Core DTV Smart TV,00:01:23,Not latest view,NZ (New Zealand)
Alex,2021-06-11 19:56:22,00:20:23,,Teen Titans Go!: Season 5: Slapping Butts and Celebrating for No Reason / I Used To Be a Peoples (Episode 12),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:47,00:20:47,NZ (New Zealand)
Alex,2021-06-11 19:48:04,00:08:09,,Teen Titans Go!: Season 5: Nostalgia Is Not a Substitute for an Actual Story / Business Ethics Wink Wink (Episode 11),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:03,00:20:03,NZ (New Zealand)
Alex,2021-06-11 08:05:28,00:18:52,,Wonder,,HiSilicon HiMediaDishSV10 Set Top Box,00:44:50,Not latest view,NZ (New Zealand)
Alex,2021-06-11 07:26:48,00:24:53,,Room on the Broom,,HiSilicon HiMediaDishSV10 Set Top Box,00:24:53,00:24:53,NZ (New Zealand)
Alex,2021-06-11 05:22:00,00:26:00,,Wonder,,HiSilicon HiMediaDishSV10 Set Top Box,00:26:00,Not latest view,NZ (New Zealand)
Alex,2021-06-05 19:52:15,00:11:13,,Teen Titans Go!: Season 5: Nostalgia Is Not a Substitute for an Actual Story / Business Ethics Wink Wink (Episode 11),,Sony CE Sony CE 2014 Core DTV Smart TV,00:11:55,Not latest view,NZ (New Zealand)
Alex,2021-06-05 19:46:16,00:05:51,,Teen Titans Go!: Season 5: How's This for a Special? Spaaaace: Part 1 / How's This for a Special? Spaaaace: Part 2 (Episode 10),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:26,00:20:26,NZ (New Zealand)
Alex,2021-06-04 20:15:25,00:14:12,,Teen Titans Go!: Season 5: How's This for a Special? Spaaaace: Part 1 / How's This for a Special? Spaaaace: Part 2 (Episode 10),,Sony CE Sony CE 2014 Core DTV Smart TV,00:14:36,Not latest view,NZ (New Zealand)
Alex,2021-06-04 19:54:55,00:20:23,,Teen Titans Go!: Season 5: BBRBDAY / Tall Titan Tales (Episode 9),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:47,00:20:47,NZ (New Zealand)
Alex,2021-06-04 19:47:23,00:07:22,,Teen Titans Go!: Season 5: Justice League's Next Top Talent Idol Star: Second Greatest Team Edition: Parts 1 & 2 (Episode 8),,Sony CE Sony CE 2014 Core DTV Smart TV,00:21:27,00:21:27,NZ (New Zealand)
Alex,2021-06-04 07:46:30,00:38:34,,Ace Ventura: When Nature Calls,,HiSilicon HiMediaDishSV10 Set Top Box,00:43:11,Not latest view,NZ (New Zealand)
Alex,2021-06-04 07:41:31,00:04:40,,Ace Ventura: When Nature Calls,,HiSilicon HiMediaDishSV10 Set Top Box,00:04:40,Not latest view,NZ (New Zealand)
Alex,2021-06-04 05:19:03,00:36:38,,The Mask of Zorro,,HiSilicon HiMediaDishSV10 Set Top Box,02:10:05,Not latest view,NZ (New Zealand)
Alex,2021-06-04 03:30:46,00:00:04,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,01:33:22,01:33:22,NZ (New Zealand)
Alex,2021-06-04 03:29:21,00:00:06,,YES DAY,,HiSilicon HiMediaDishSV10 Set Top Box,00:50:43,00:50:43,NZ (New Zealand)
Alex,2021-06-04 03:07:29,00:21:33,,Golden Shoes,,HiSilicon HiMediaDishSV10 Set Top Box,01:24:18,01:24:18,NZ (New Zealand)
Alex,2021-06-04 00:48:08,00:45:47,,Golden Shoes,,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,01:02:47,Not latest view,NZ (New Zealand)
Alex,2021-06-03 23:26:58,00:15:08,,Golden Shoes,,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:16:59,Not latest view,NZ (New Zealand)
Alex,2021-06-03 23:24:32,00:01:48,,Big Daddy,,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:01:49,00:01:49,NZ (New Zealand)
Alex,2021-05-29 20:01:57,00:03:50,,YES DAY,,Sony CE Sony CE 2014 Core DTV Smart TV,00:51:32,Not latest view,NZ (New Zealand)
Alex,2021-05-29 06:49:44,01:33:31,,The Mask of Zorro,,HiSilicon HiMediaDishSV10 Set Top Box,01:33:31,Not latest view,NZ (New Zealand)
Alex,2021-05-29 06:26:27,00:21:49,,Ace Ventura: Pet Detective,,HiSilicon HiMediaDishSV10 Set Top Box,01:21:52,01:21:52,NZ (New Zealand)
Alex,2021-05-29 02:07:31,00:04:11,,YES DAY,,HiSilicon HiMediaDishSV10 Set Top Box,00:47:43,Not latest view,NZ (New Zealand)
Alex,2021-05-29 01:20:23,00:36:36,,YES DAY,,HiSilicon HiMediaDishSV10 Set Top Box,00:43:36,Not latest view,NZ (New Zealand)
Alex,2021-05-28 23:46:01,00:01:33,,YES DAY,,HiSilicon HiMediaDishSV10 Set Top Box,00:07:02,Not latest view,NZ (New Zealand)
Alex,2021-05-28 20:36:06,00:05:31,,YES DAY,,HiSilicon HiMediaDishSV10 Set Top Box,00:05:31,Not latest view,NZ (New Zealand)
Alex,2021-05-28 07:29:31,01:00:03,,Ace Ventura: Pet Detective,,HiSilicon HiMediaDishSV10 Set Top Box,01:00:03,Not latest view,NZ (New Zealand)
Alex,2021-05-28 07:14:00,00:15:06,,Men in Black,,HiSilicon HiMediaDishSV10 Set Top Box,01:30:57,01:30:57,NZ (New Zealand)
Alex,2021-05-28 06:59:15,00:03:42,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,01:33:20,Not latest view,NZ (New Zealand)
Alex,2021-05-28 06:02:30,00:32:02,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,01:29:38,Not latest view,NZ (New Zealand)
Alex,2021-05-28 05:14:25,00:43:34,,Men in Black,,HiSilicon HiMediaDishSV10 Set Top Box,01:15:54,Not latest view,NZ (New Zealand)
Alex,2021-05-27 06:36:39,00:03:31,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,00:57:36,Not latest view,NZ (New Zealand)
Alex,2021-05-27 06:07:41,00:08:55,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,00:54:06,Not latest view,NZ (New Zealand)
Alex,2021-05-22 20:12:52,00:02:34,,The Mitchells vs. The Machines,,Sony CE Sony CE 2014 Core DTV Smart TV,00:45:46,Not latest view,NZ (New Zealand)
Alex,2021-05-22 19:41:50,00:30:14,,The Mitchells vs. The Machines,,Sony CE Sony CE 2014 Core DTV Smart TV,00:43:13,Not latest view,NZ (New Zealand)
Alex,2021-05-22 07:56:24,00:29:54,,Men in Black,,HiSilicon HiMediaDishSV10 Set Top Box,00:32:20,Not latest view,NZ (New Zealand)
Alex,2021-05-22 07:53:37,00:02:32,,Men in Black,,HiSilicon HiMediaDishSV10 Set Top Box,00:02:32,Not latest view,NZ (New Zealand)
Alex,2021-05-22 07:39:51,00:13:32,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,00:12:59,Not latest view,NZ (New Zealand)
Alex,2021-05-22 02:44:48,00:00:38,,Despicable Me,,HiSilicon HiMediaDishSV10 Set Top Box,00:23:51,00:23:51,NZ (New Zealand)
Alex,2021-05-22 01:35:06,01:07:12,,YES DAY,,HiSilicon HiMediaDishSV10 Set Top Box,01:16:23,Not latest view,NZ (New Zealand)
Alex,2021-05-21 20:20:07,00:09:33,,YES DAY,,Sony CE Sony CE 2014 Core DTV Smart TV,00:09:33,Not latest view,NZ (New Zealand)
Alex,2021-05-21 19:52:56,00:24:58,,The Mitchells vs. The Machines,,Sony CE Sony CE 2014 Core DTV Smart TV,01:34:22,Not latest view,NZ (New Zealand)
Alex,2021-05-21 07:08:11,01:23:31,,Johnny English Reborn,,HiSilicon HiMediaDishSV10 Set Top Box,01:35:12,01:35:12,NZ (New Zealand)
Alex,2021-05-21 06:57:55,00:10:06,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,01:09:26,Not latest view,NZ (New Zealand)
Alex,2021-05-21 06:52:32,00:05:05,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,00:59:21,Not latest view,NZ (New Zealand)
Alex,2021-05-21 06:12:54,00:17:29,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,00:54:18,Not latest view,NZ (New Zealand)
Alex,2021-05-21 06:05:21,00:07:05,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,00:38:15,Not latest view,NZ (New Zealand)
Alex,2021-05-21 06:04:58,00:00:02,,Johnny English Reborn,,HiSilicon HiMediaDishSV10 Set Top Box,00:11:41,Not latest view,NZ (New Zealand)
Alex,2021-05-21 05:46:15,00:11:38,,Johnny English Reborn,,HiSilicon HiMediaDishSV10 Set Top Box,00:11:41,Not latest view,NZ (New Zealand)
Alex,2021-05-21 05:41:55,00:03:56,,The Garfield Show: Season 3: Episode 4,,HiSilicon HiMediaDishSV10 Set Top Box,00:04:18,00:04:18,NZ (New Zealand)
Alex,2021-05-15 20:21:13,00:01:41,,The Mitchells vs. The Machines,,Sony CE Sony CE 2014 Core DTV Smart TV,00:31:11,Not latest view,NZ (New Zealand)
Alex,2021-05-15 20:18:32,00:01:48,,The Mitchells vs. The Machines,,Sony CE Sony CE 2014 Core DTV Smart TV,00:30:14,Not latest view,NZ (New Zealand)
Alex,2021-05-15 19:48:41,00:28:52,,The Mitchells vs. The Machines,,Sony CE Sony CE 2014 Core DTV Smart TV,00:28:26,Not latest view,NZ (New Zealand)
Alex,2021-05-14 19:46:19,00:52:27,,Daddy Day Care,,HiSilicon HiMediaDishSV10 Set Top Box,01:26:51,01:26:51,NZ (New Zealand)
Alex,2021-05-14 07:00:30,00:11:57,,Daddy Day Care,,HiSilicon HiMediaDishSV10 Set Top Box,00:34:26,Not latest view,NZ (New Zealand)
Alex,2021-05-14 05:28:23,00:20:50,,Daddy Day Care,,HiSilicon HiMediaDishSV10 Set Top Box,00:22:30,Not latest view,NZ (New Zealand)
Alex,2021-05-14 04:43:20,00:44:26,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,01:39:03,Not latest view,NZ (New Zealand)
Alex,2021-05-13 06:09:11,00:23:27,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,00:54:41,Not latest view,NZ (New Zealand)
Alex,2021-05-13 05:22:44,00:31:15,,The Mitchells vs. The Machines,,HiSilicon HiMediaDishSV10 Set Top Box,00:31:15,Not latest view,NZ (New Zealand)
Alex,2021-05-08 20:04:49,00:13:42,,Teen Titans Go!: Season 5: Justice League's Next Top Talent Idol Star: Second Greatest Team Edition: Parts 1 & 2 (Episode 8),,Sony CE Sony CE 2014 Core DTV Smart TV,00:14:06,Not latest view,NZ (New Zealand)
Alex,2021-05-08 19:44:37,00:19:50,,Teen Titans Go!: Season 5: The Real Orangins! / Monster Squad! (Episode 7),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:42,00:20:42,NZ (New Zealand)
Alex,2021-05-08 07:21:19,01:01:11,,Robin Hood: Men in Tights,,HiSilicon HiMediaDishSV10 Set Top Box,01:39:07,01:39:07,NZ (New Zealand)
Alex,2021-05-07 20:27:10,00:01:00,,Teen Titans Go!: Season 5: The Real Orangins! / Monster Squad! (Episode 7),,Sony CE Sony CE 2014 Core DTV Smart TV,00:01:24,Not latest view,NZ (New Zealand)
Alex,2021-05-07 20:06:26,00:20:38,,Teen Titans Go!: Season 5: The Power of Shrimps / My Name is Jose (Episode 6),,Sony CE Sony CE 2014 Core DTV Smart TV,00:21:02,00:21:02,NZ (New Zealand)
Alex,2021-05-07 19:45:53,00:20:25,,Teen Titans Go!: Season 5: Little Elvis / The Groover (Episode 5),,Sony CE Sony CE 2014 Core DTV Smart TV,00:20:42,00:20:42,NZ (New Zealand)
Alex,2021-05-07 07:51:27,00:37:57,,Robin Hood: Men in Tights,,HiSilicon HiMediaDishSV10 Set Top Box,00:37:57,Not latest view,NZ (New Zealand)
Alex,2021-05-07 07:01:15,00:21:02,,The Main Event,,HiSilicon HiMediaDishSV10 Set Top Box,01:35:02,01:35:02,NZ (New Zealand)
Alex,2021-05-07 06:05:30,00:25:59,,The Main Event,,HiSilicon HiMediaDishSV10 Set Top Box,01:14:03,Not latest view,NZ (New Zealand)
Alex,2021-05-01 08:11:45,00:17:21,,The Main Event,,Google Chromecast V3 Streaming Stick,00:48:05,Not latest view,NZ (New Zealand)
Alex,2021-04-30 20:39:12,00:20:01,,Jurassic World,,iPad Air Cellular,00:20:11,00:20:11,NZ (New Zealand)
Alex,2021-04-30 08:13:28,00:01:43,,Daddy Day Care,,Google Chromecast V3 Streaming Stick,00:01:43,Not latest view,NZ (New Zealand)
Alex,2021-04-30 08:07:21,00:05:27,,The Main Event,,Google Chromecast V3 Streaming Stick,00:30:45,Not latest view,NZ (New Zealand)
Alex,2021-04-30 07:24:54,00:40:41,,Johnny English,,Google Chromecast V3 Streaming Stick,01:23:14,01:23:14,NZ (New Zealand)
Alex,2021-04-30 05:10:34,00:00:05,,The Garfield Show: Season 3: Episode 3,,iPad Air Cellular,00:24:52,00:24:52,NZ (New Zealand)
Alex,2021-04-30 05:10:00,00:00:22,,The Garfield Show: Season 3: Episode 3,,Google Chromecast V3 Streaming Stick,00:22:52,Not latest view,NZ (New Zealand)
Alex,2021-04-30 03:41:19,01:26:01,,Jurassic Park III,,Google Chromecast V3 Streaming Stick,01:26:01,01:26:01,NZ (New Zealand)
Alex,2021-04-30 03:28:11,00:10:02,,The Lost World: Jurassic Park,,Google Chromecast V3 Streaming Stick,02:02:37,02:02:37,NZ (New Zealand)
Alex,2021-04-30 00:31:15,00:07:33,,The Garfield Show: Season 3: Episode 3,,iPad Air Cellular,00:22:29,Not latest view,NZ (New Zealand)
Alex,2021-04-29 19:49:23,00:13:07,,The Garfield Show: Season 3: Episode 3,,iPad Air Cellular,00:14:45,Not latest view,NZ (New Zealand)
